    2.029416    -0.620398     1.478009    -0.079325     1.254871     3.326058     2.837287     2.999749     3.010069     3.085293     1.184321     1.177332
    2.817291     2.467870     3.133758     0.811043     1.425590     1.986650     1.149444     0.713038     2.552712     1.766752    -0.213255     1.248296
    1.009738     0.062900     1.166389     1.237631     1.608269     1.440843     1.067299     1.326100     1.441999     1.815763    -1.570351     0.905550
    1.710946     2.064909     2.850875     2.124211     2.321945     3.487907     3.919084     2.656081     3.031297     3.888638     3.227447    -1.247165
    1.203635    -0.029889     1.148870     0.884461     0.529498     0.716274     3.184522     3.407985     2.390786     2.470886     1.322513     2.001324
    5.549927     4.386154     3.282571     4.740449     4.009271     4.660082     4.001326     4.439567     4.829798     4.561460     2.247385     4.068041
    2.467623     2.027317     1.757727     2.044002     1.938890     2.430000     2.391070     1.749626     1.593013     0.949040     0.536603     0.391079
    1.992363     2.611996     2.330151     2.328251     1.392076     2.669979     2.932964     3.388968     2.662976     2.717308     1.346509     2.317097
    1.698028     1.616596     1.090559     0.541119     1.249066     2.817367     3.742066     2.673173     2.781405     4.950188     2.395726     1.983751
    1.021434     1.667462     1.675215     1.779963     0.719365     2.943050     3.675815     1.521457     2.633543     2.742130     1.670416    -0.984915
    0.606773     0.346791     0.395972    -0.154840    -0.435460     0.742091     2.551640     1.446393    -0.178467     0.987426     0.320802    -0.708099
    4.025619     3.539526     3.495734     3.820497     2.401186     4.711598     4.804880     4.129002     3.482041     4.356432     0.943992     2.429751
    0.919685     1.412676     2.011715     3.554242     1.150644     1.025964     1.563004     3.456069     2.261940     1.787420     0.516336     3.468270
    2.522330     1.712807     2.365976     2.940149     1.852105     0.454203     2.313145     1.502168     2.615517     2.642359     2.016830     0.487260
    2.311145     1.513178     0.596667     2.739305     1.473915     4.264670     1.569459     3.032089     4.436745     3.542378     1.554087     1.291230
    1.726116     1.246371     0.773094     0.647604     0.184536     1.545659     1.499388     0.059980     0.069414     0.580777    -0.321117     1.305110
    2.624078     1.209059     2.787914     1.798274     2.794715     4.022714     3.608493     2.838601     2.905822     3.457709     2.132107     0.302065
    2.632281     0.778733     2.179181     1.169184     1.773381    -0.133421     1.816066     1.701061     0.016714     1.124535     0.828327     1.562318
    2.069742     1.326688     1.775401     1.802315     1.078185     4.798049     3.969287     2.987607     6.413849     3.959998     2.682299     1.412334
    2.439595     3.129866     2.028594     1.094963     0.813265     3.352792     4.812339     2.723999     1.992683     3.047571     1.003882     2.407681
    1.573585     2.589946     2.290495     4.058695     1.500464     3.813570     3.485659     5.292418     5.186978     4.757561     3.679522     2.057085
    3.658929     1.830607     3.066226     1.288261     2.727809     3.661430     3.635696     4.068535     5.420857     5.251661     2.161795     0.475095
    0.543936     0.974631     0.347219    -0.308125     0.621493    -0.743073     1.233069     0.628741     2.921366     1.969553    -0.003240     0.268694
   -0.913055    -0.260438    -0.207380    -0.596246     0.258529     1.224408     0.948719     0.581541     2.978392     1.263633    -3.606916     0.879523
    1.926871     2.623673     3.180464     2.322573     2.723190     4.206264     4.002177     3.629584     5.128903     3.073027     2.936501     0.009847
    1.429237    -0.769727     1.381902    -0.057185     1.784966     3.159405     2.944474     3.636029     3.922052     3.522835     3.672992     1.129854
    0.216522     1.856601     1.691008     1.088837     1.292737     1.755641     1.604956     1.281530     1.477559     2.498163    -0.334451    -0.795843
    0.847434     1.541010     2.912062     1.758816     1.662431     3.053512     1.695296     2.525416     4.077967     2.299262     1.170238     0.747110
    0.980673     1.113702     1.644982     2.231342     1.161611     2.351434     0.421469     1.491105     2.510361     1.955658    -0.191263     1.322047
    1.062960     1.368549     1.791444     0.533373     2.305508     0.101005     1.397152     2.464290     1.641320     1.850097    -0.293712     1.616821
    2.920655     1.576039     4.045275     1.641144     2.509995     2.381988     3.038505     3.418278     2.999985     2.354567    -0.366704     2.147027
    0.523827     1.717827     0.187694     0.060525     1.081378     0.940846     2.805231     2.237004     3.035930     3.550999     3.470963    -0.929769
    1.089030     2.458092     1.690335     1.506120     1.688040     2.248298     5.551071     3.918279     2.627014     3.367325     1.421274     1.095707
    1.374716     1.215985     0.712797     2.512746     0.976712     1.323351     2.987425     1.301153     2.158325     1.901094     0.899077    -1.535392
    2.108164     2.849191     1.946014     3.292279     2.500751     0.962678     2.851990     3.636092     2.311400     2.797041     2.049544     1.076915
    0.924163     0.267668    -0.018838    -0.043397    -0.050282    -0.045644    -1.380196     1.137944    -0.312066    -0.429283    -1.342597     0.450643
    2.674230     2.221677     1.973561     1.177428     2.403077     3.472067     2.095915     4.286009     4.548853     5.240035     2.020394     0.867815
   -0.842792     0.261806    -1.518617     0.507391     0.612956     1.732555     1.476901     1.387865    -0.536601     1.609939    -0.249924    -1.419684
    2.358931     0.556060     1.789982     2.481703     4.146238     4.540518     3.874318     2.614310     2.893940     4.309684     3.407868     0.610016
    0.126601    -0.178273     0.199478     0.187143    -0.422194    -0.199835    -0.019527     0.784522     1.711573     1.061206    -1.181119     0.542189
    2.889554     2.725724     2.452115     3.339961     1.851223     4.973753     5.337376     2.751881     4.019536     4.355237     1.659177     2.033183
    1.340366     0.609228     1.956843     3.119752     1.764980     2.270484     3.228953     2.637504     1.607292     1.843713     2.807385     1.147338
    4.037560     3.354436     2.739919     3.269188     1.828809     3.286687     2.699850     3.410281     2.094380     2.430253     1.034842     1.779539
    0.776010     1.059347     0.483121     0.875707     0.299482     2.326564     1.359243     3.184500     2.214832     3.235185     3.038234    -1.132649
    0.785525     0.495272    -0.048674     1.417780     0.996251     1.255745     0.851851     1.956965     2.627831     0.661911    -1.252533    -1.062158
    2.642003     2.467813     1.779640     1.146846     1.281948     1.518085     2.002047     2.811963     3.544870     2.737119    -0.168666     0.606587
    2.315375     1.922098     1.348083     2.438408     2.348065     3.009377     5.163681     4.674148     3.985066     2.726853     1.741352     1.246653
    1.880171     2.043667     2.659628     3.310337     2.765750     4.308054     4.329032     1.380763     4.252749     3.377024     0.343809     2.230000
    2.279448     1.582270     0.467158     1.282445     1.198663     0.287287     2.575894     2.497258     2.086426     1.648570     0.585558    -0.324279
    1.440773     1.632983     1.172702     1.371379     2.082219     1.631250     2.547427     3.246404     2.534806     3.147487     1.050042     0.737809
    2.527337     1.988689     2.030137     2.253816     2.678045     3.403127     1.114760     2.118816     1.857331     1.610773     2.143626     0.207625
    4.085803     2.816638     3.987410     4.810925     5.371926     6.504311     5.805228     4.767798     4.060575     5.017921     2.270083     1.293114
    1.627739     3.014520     1.946180     2.042550     1.611153     1.503443     0.746767     1.614593     1.830094     1.625636     1.148247    -0.178438
    1.282743     1.533955     1.888680     1.433442     1.563917     1.946694     3.706816     3.822439     4.671498     4.182621     3.500259     0.426046
    0.981796     0.156191     1.174287     2.737328     1.510241     2.769387     4.599611     2.074911     3.338082     3.468225    -0.821292     0.990520
    1.530738     0.734299     0.599053     3.214634     2.019798    -0.067023     0.843821     1.828593     1.629675     1.371119    -1.325225     0.621640
    1.531965     1.301206     2.202296     2.146303     2.371105     0.924061     1.788797     3.810094     3.239629     2.195686     0.899848    -0.811422
    3.253913     3.123800     3.040672     2.806359     2.251427     5.229405     3.943442     3.399714     3.815340     3.508349     1.999993     2.110183
    3.158595     0.737626     1.049750     2.566456     2.787766     3.279663     6.107151     5.904139     3.744239     4.255922     5.705760     1.683278
    2.115085     4.021637     4.105273     2.632921     3.682511     5.341567     4.878242     4.192364     3.552500     4.971408     2.031039     3.423797
    2.528479     0.610621     1.403011     0.951890     0.601351     2.067614     4.312092     3.939919     3.053151     3.881862     2.800664     1.264234
    2.981659     1.833793     1.470501     1.718847     3.334796     3.178707     4.490086     1.324973     2.100680     1.406614     0.216729     0.365034
    3.152332     2.698715     3.898253     3.676641     3.798213     1.978466     3.254376     3.335301     2.936415     2.696889     2.699105     1.830904
    1.654310     1.326135     1.327882     1.650706     2.715634     4.951595     2.613146     2.952802     3.430517     0.820330     0.425015     1.950693
    2.164074     0.931514     0.360237     1.327849     1.107924     2.083832     1.059064     0.867503     0.711493    -0.154684    -0.718659     1.083201
    0.385740     0.734016     0.905930     1.551381     1.549786     3.209971     2.320327     3.110232     1.978834     2.293483     1.378113     0.350552
    1.844392     0.676627     1.251503     2.157639     1.334021     2.477722     3.069675     4.310576     2.651142     4.310627     2.626993     1.507584
    2.917131     1.843283     1.123417     2.519547     2.844203     3.248796     4.011058     2.271043     3.243111     4.505238     1.222774     2.748521
    0.774454     0.191703     0.021701     0.948200     0.278911     0.572785     1.032923     1.030520     1.159856     1.414042     0.211831    -1.003612
    1.605741     2.026858     1.951575     1.817721     2.927986     3.411973     3.154212     2.577143     3.041308     3.974261     0.616876     1.941746
    0.280471     1.050397     0.097159    -0.592287     0.764400    -0.221852     0.056608     1.822839    -0.718094     0.055407     0.677383    -0.444898
    1.324849     1.708050     2.431909     1.666117     2.295646     3.549715     3.364169     3.403040     6.140716     2.042112     2.001262     1.377878
    1.984771     2.103325     2.907720     2.914130     3.174714     2.856369     4.484159     3.970618     2.262860     1.974724     0.180628     1.804086
    1.557427     1.458434     1.855032     1.094985     3.188540     2.945221     4.236792     4.211523     2.687181     3.662313     2.951433     0.685803
    0.868788     1.349853     1.852053     1.217886     1.225922     3.604933     1.610991     3.036325     3.373937     4.137561     1.961401     0.265613
    1.155924     2.126200     1.677480     1.852049    -0.044931    -1.239861     1.432203     0.916052    -0.028238     1.113165    -1.588931    -0.049056
    2.053705     0.747199     1.324617     1.600232     0.537921     3.458372     3.283498     3.979684     2.753751     3.005276     0.450015     0.559727
    1.207718     2.426881     3.227632     1.426604     2.311015     2.741003     4.095657     2.374303     2.176823     3.282211     0.492796     2.187768
    2.154493     3.017483     2.467220     3.187282     3.291527     4.021020     3.790911     4.308755     2.590573     3.761518    -0.994099     2.930535
    0.913237     2.163854     1.365681     0.701399    -0.146131     4.519081     2.732310     3.173619     2.024407     3.703868     1.274959     1.763306
    1.634283     2.982991     2.638605     2.289155     3.313140     2.150164     1.212805     2.824613     3.820216     3.090613     0.338150    -0.394896
    2.027428     1.656509     3.034467     2.267723     3.197471     2.660433     4.318244     1.111156     1.787740     3.591101     1.806092    -0.269869
    0.574407    -0.093883     1.225293     0.778511     0.274704     4.056724     4.055200     3.007744     4.227215     4.233141     0.296364     1.667211
    3.054175     2.616788     2.174924     3.035890     2.147808     6.061755     5.441523     4.361089     5.748521     6.075410     1.933822     0.944583
   -1.540723    -0.606999    -0.514280    -0.885500     0.854786     2.324338    -0.408796     2.067933     0.641524     0.322248    -1.459424     1.110751
    2.381240     2.568215     1.720948     1.261390     2.064165     2.029416     3.759085     4.527493     3.086853     0.394613    -0.784788     1.993422
    1.710144     1.703016     3.361029     2.539236     3.916780     2.996193     3.138134     2.886707     2.100358     0.981823     1.104936     2.300016
    2.303425     3.108371     2.906757     1.244474     0.417000     2.491860     2.231888     3.872634     4.380327     4.840608     2.119942     0.729468
    0.543435     2.021122     0.338759     0.246199     0.880047     2.336128     2.554752     3.898709     2.191830     2.209658     2.708197     1.230239
   -0.762358     0.171832    -0.279926    -0.292544    -0.055056     1.080722     0.917859     1.474359     1.731404     1.331867    -0.151531    -2.371431
    1.752170     0.919744     2.876973     3.332530     1.867227     3.387654     2.802100     2.808224     4.644942     3.405463    -0.842792     0.726967
   -0.098878     0.672366    -0.372949    -0.517677    -2.168508     1.746835     1.251727     0.416731     3.008619     1.655837    -0.828598     0.638709
    4.281271     5.134128     4.795107     4.558096     5.739520     5.564960     8.054320     7.992222     6.281359     5.043158     4.696936     0.944552
    2.842730     3.770309     3.745567     3.388356     3.680725     5.754189     4.174094     4.494449     4.764951     4.236515     2.902837     2.912222
    1.343193     0.659443     0.496162     0.079343     0.962386     0.890722     0.447447     2.172054     1.930590     1.339859     0.783225     0.716543
    1.492249     0.544238     0.265454     0.086065     0.578084     0.938432     1.564353     2.982834     1.421504     2.164663     0.310213     0.565291
    4.030540     3.169731     4.255984     2.211963     3.190502     4.322152     3.096518     2.603283     3.550634     3.217252     1.304550     2.940603
    0.014668     1.210698    -0.804335     0.157958     0.072022     4.406058     2.232190     3.551134     3.544502     2.165829     1.738399    -2.110912
    1.870286     0.866900     1.316393     1.108416     1.611029     3.804310     2.993739     4.549581     3.980912     3.229075     1.622144     1.032028
    1.573739     2.294492     2.015898     1.686740     2.557546     3.480316     2.767617     3.855456     3.199986     3.983428     1.207518     1.060524
    2.767950     3.310845     2.350158     3.410319     2.487648     3.769358     2.480444     3.284377     3.214109     4.145357     1.145756     3.037767
    1.270835     2.417730     2.456894     2.834065     1.800185     3.058404     2.563429     1.701562     2.805929     1.834674    -0.604703     3.339666
    2.472288     2.554859     2.244431     1.506912     3.333278     3.558118     4.778880     4.415541     3.684072     5.186889     2.061240    -0.383154
    3.375947     5.027117     5.734638     4.140914     5.620223     6.061299     3.538385     5.509401     2.194021     5.240051     4.031231     2.136187
    1.559375     2.045803     1.448116     2.283643     2.231414     3.476646     3.040585     1.327803     2.908964     2.674252     0.617062     2.420055
    0.869955     0.838146     1.239995     0.515979     0.799264     3.259982     2.869216     3.924477     3.518573     2.968925     1.097794    -2.134979
    3.035657     4.426826     2.324720     2.883136     2.060366     2.256908     1.297363     1.994628     2.978182     2.769313     0.796224     2.592571
    1.185793     1.165634     2.017931     1.419587     0.473214     0.140025     1.446199     0.405340     1.411542     2.917166    -1.211353    -0.174850
    2.410374     3.358246     2.446974     1.775272     3.550529     2.764971     3.334503     3.642555     3.982422     3.158710     1.098294     1.409741
    1.635350     1.056871     1.028991     1.560053     2.972567     2.265346     2.386958     2.969424    -0.591982     0.345160    -0.302381     0.470983
    1.338611     0.387942     1.293770     0.487411     0.026787     3.443640     0.320252     2.693922     2.219278     1.527716     0.549393    -0.205664
    2.335323     3.617324     2.545715     3.388908     3.725166     3.892628     3.559456     1.726625     3.146882     3.111591    -0.152082     2.273795
    3.078883     3.447021     4.461481     3.063561     4.350038     3.573566     2.872861     3.249776     3.522779     3.136936     2.844129     1.509407
   -0.188333    -0.038814     0.429404     1.160733     0.347542     2.766090     1.106345     1.800306     0.134456     1.421525     1.113112    -1.012147
    1.170585     0.892959     1.117807     1.756878     1.683673     0.501840     1.279227     1.259239     2.041686     2.397557    -0.950682     0.293070
    3.976717     3.869260     4.034379     4.114066     3.562939     3.026231     3.810421     3.885540     3.959223     3.719740     2.936220     2.178740
    2.184830     1.897756     3.833211     3.013956     1.682125     1.764569     1.148085     0.707987     3.180740     2.722531    -1.238642     3.471778
    2.914732     4.585454     2.656267     4.307194     3.591038     3.554771     5.340952     5.810836     5.575160     3.396663     0.651018     2.789492
    2.360915     1.046926     1.243054     0.920565     1.508737     1.255672     1.466173     1.712630     2.596305    -0.074463    -1.369053     2.216779
    1.403613     3.085955     1.226916     3.664399     2.597466     5.139532     3.571675     2.976054     4.268827     3.158440     1.985709     2.041813
   -1.429283    -0.423694     0.930660    -1.559171    -0.489038     1.219401     0.378020     1.484687     1.992670     0.277410    -1.145943    -1.172710
    2.743335     3.149214     2.701878     3.311612     1.995274     3.396018     2.542807     1.846878     2.827509     3.011434     1.484447     1.011992
    2.448656     2.616127     1.301493     1.688106     2.491337     0.975808     0.657885     2.363657     3.368779     2.276453    -1.747333     0.715260
    0.436969     0.059274     2.014565     0.391562     1.725462     1.208402    -0.039210     1.876982     1.451375     1.327908     0.524673     0.313753
    0.995289     1.498312     2.161265     0.445847     1.065244    -0.702830     0.804280     0.613442     1.146334     0.968049    -0.878062     0.491407
   -0.486384     0.338968    -0.566381     0.447864    -0.284027     0.402182    -1.351771     0.351327     2.004653    -0.415259     0.786728     0.358272
    3.081689     2.727086     2.557064     5.406989     2.595779     5.036241     3.479241     3.338534     4.071735     4.701079     3.423537     2.909094
    2.489769     3.125531     1.298413     1.299293     1.923214     3.532439     3.661973     3.957943     4.659052     3.032614     1.840438    -0.824736
    1.549657     0.389736     1.562019     1.931063     1.645682     2.430634     1.913483     3.076287     3.451127     4.289474     2.487846     0.669129
    0.706633     0.980552     1.664658     0.824341     1.753030     2.013886     1.726746     1.859956     1.129944     0.947986     0.797723    -0.691732
    2.169301     1.669662     1.380804     1.513403     2.507814     4.426786     4.418589     5.003949     2.944004     4.554779     3.099196    -0.166841
   -0.183061    -0.486820    -0.768019    -0.330372    -0.481419     2.294459     2.264104     2.334884     2.447387     1.035980     0.005248     0.355648
    4.192848     3.325236     4.053788     3.562532     1.011556     4.841158     4.966860     3.086441     2.759230     3.380922     2.731502     2.098962
    2.716534     2.192334     0.949562     0.541362     1.344768     2.446272     3.822340     3.255017     3.246809     1.647504     1.239231     1.856097
    3.143146     2.079733     3.027703     3.264284     3.739824     3.231415     3.156437     1.163327     2.361895     1.731391     0.386896     1.118832
    1.227965     0.171644    -0.093979     1.427822     0.726985     1.468433     2.696627     1.071524     2.347414     2.538640     0.463738     1.059186
    0.328900    -1.015312     0.832803     0.223750    -0.398329     2.775919     3.069824     3.451564     2.668808     3.035120     0.029340    -1.071619
    0.435719     0.268061     0.354247     1.656510     0.468809     1.432022     0.918678     1.897608     1.403622     1.894365     1.549932    -2.416994
    3.503268     3.209730     2.916219     2.714577     1.580480     3.729044     5.247238     3.499753     3.546895     2.326420    -0.594582     2.560278
    0.193638     0.767496     1.451704     0.901187     0.946332     2.162175     3.001832     3.561221     2.583579     4.267559     0.690195    -0.293514
    1.188590     1.832618     1.555827     0.954603     1.581084     3.562762     1.308365     2.648375     2.804332     2.819371     0.848546     0.122128
    2.055936     2.345374     2.303374     1.988658     3.276512     2.286862     2.461531     2.340186     1.437748     1.797146     0.924989     2.043908
    3.008179     2.313725     2.073018     1.876981     1.387148     3.635673     0.784163     1.286305     2.519949     2.786807     0.095894     1.759817
    2.390853     2.665777     3.610759     1.189380     1.880553     4.845356     3.352518     2.785147     4.144315     4.646616     0.627266     2.362767
    2.691149     2.914415     4.039656     2.793456     3.299068     2.930273     1.837362     1.774909     3.172320     3.099760     1.731767     3.367234
    1.952471     0.405185     2.045278     0.820876     1.678881     3.591405     3.155327     2.288767     1.301678     2.824043     1.392343     0.083793
    1.757236     2.280200     1.443146     2.220061     2.072054     4.889842     4.778608     3.910285     3.909701     4.166703     3.154768     1.538237
    1.301109     3.193586     2.401991     1.454388     2.299941     2.843585     1.164749     2.929013     2.184608     2.466809     1.295377     1.663317
    2.757459     3.636692     3.071014     4.163378     2.978717     3.721773     3.083558     4.054735     3.995679     5.004486     3.355424     2.055255
    1.451184     1.049361     1.202997     2.440026     0.811863     5.203300     3.549116     4.735806     4.544536     4.527765     2.105510    -1.072071
    4.295872     3.356385     3.913279     3.894412     3.477397     2.169719     4.432387     3.381071     4.753972     2.696043     1.270249     2.929446
    1.915997     1.901114     1.394721     2.675094     1.684873     3.938905     5.279216     4.516012     4.897463     5.490027     2.758323    -0.673507
    1.712467     2.723493     2.094618     2.982080     3.802123     3.126983     4.053347     4.217008     4.321951     4.352671     2.421158     0.967975
    2.127766     2.471645     2.611976     2.350392     2.088089     3.339436     5.204844     5.153440     3.839909     5.368052     2.288598     0.825363
    4.134119     4.033498     4.820307     3.471884     3.749008     4.360203     4.119278     3.627130     5.159348     5.094945     1.479869     2.773327
    3.007674     0.704150     1.941603     2.150175     1.462795     2.718252     3.076728     3.840913     1.473416     1.874085    -0.491830     1.180631
    3.125433     2.898511     2.586447     3.643194     3.214510     2.730273     1.505857     2.660420     1.170637     2.129585    -0.909056    -1.758813
    1.947678     3.768199     2.073666     2.255144     1.744760     4.113252     4.470042     3.491057     4.131444     1.462860     1.872337     2.745245
    4.044732     3.384247     3.235009     3.652900     4.100567     2.092972     4.445900     3.578649     3.806470     3.522174     1.846531     1.315704
    1.656524     2.459054     2.984189     2.158120     2.263700     4.523450     5.160935     4.326749     5.525715     3.870456     2.385970    -0.047941
    1.505946     2.439953     1.974749     3.269777     1.445774     3.592112     2.407584     3.453971     2.513396     3.229700     0.286459     2.135600
    1.645545     2.482781     1.785773     1.192986     1.423707     2.930696     1.975896     4.386602     3.730268     2.326365     1.782898     0.490130
    3.421804     3.575275     2.931396     2.159877     3.720178     3.233073     3.059532     3.156664     4.132919     3.439141     1.152181     2.836829
   -0.124824     0.259706    -0.380648     0.836386    -0.369206     3.763104     1.595320     2.868701     1.465402     3.219749    -0.058930     0.534922
    2.102870     1.769536     2.284637     1.615051     3.005731     4.610953     3.657743     4.688900     4.264366     3.787657     1.695140     2.204012
    3.238525     3.634394     3.888694     3.638389     3.669841     6.894798     8.366434     6.115063     5.872640     4.878382     4.294687     0.625272
    2.909812    -0.023149     1.792050     2.232481     1.288227     4.170816     3.672703     3.341899     2.562132     2.598465     1.054824     1.663744
   -0.899347    -0.605750     0.096408     0.453495    -0.763365    -0.631619     0.583420     1.441840     0.275453     0.249394     0.874272    -1.327322
    3.628154     2.533808     4.134440     4.484354     4.445868     3.273719     2.161529     5.128297     4.246339     4.857588     3.102575     3.522546
    2.837204     2.988453     0.555864     1.212846     1.228669     3.641104     2.169568     1.417069     3.071374     3.201547     1.644094     0.359305
    3.209088     2.372293     2.171805     2.993417     1.146923     4.458517     4.532310     3.245548     2.671881     3.608305     2.226713    -1.126219
    2.360158     2.711823     1.701720     3.025967     2.410068     2.097219     0.627018     0.827220    -0.362802     1.470658    -0.896340     2.431242
    3.091414     4.269123     2.025673     3.432404     4.037414     3.879502     3.192870     4.170097     2.575718     3.501438    -0.542867     2.020396
    1.901934     2.712045     1.077274     1.861352     3.106935     4.452297     2.155236     2.538240     2.244333     3.733339     1.597461     1.839283
    1.886367     3.497908     3.035547     2.565648     3.373932     3.616061     1.934459     3.470660     4.940336     2.827989     1.951516     0.912557
    2.876770     2.714359     2.018573     2.277011     2.918209     3.247629     4.735306     2.108363     5.579252     6.377192     1.754410     2.652783
    0.794709     1.335567     1.198064     2.298772     1.670147     4.489046     1.936283     2.181391     3.034465     3.286258    -0.461561    -1.410115
    3.148159     2.438053     3.621141     4.429530     2.447682     3.080769     3.202247     3.762562     3.549600     4.463827     2.874722     1.011209
